KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note,,KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note,,,
03_08_2019,6,SC,3,,Ctenochaetus marginatus,12,2,,1327,11.1,2,,,,,,,,,,,,,,,,,,Acanthurus nigricans
03_08_2019,6,SC,3,,Ctenochaetus striatus,20,4,,1327,11.1,2,,,,,,,,,,,,,,,,,,Acanthurus pyroferus
04_08_2019,27,SC,1,,Cephalopholis urodeta,7,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Acanthurus triostegus
04_08_2019,27,SC,1,,Epinephelus melanostigma,25,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Acanthurus sp
04_08_2019,27,SC,1,,Epinephelus fasciatus,24,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Calotomus carolinus
04_08_2019,27,SC,1,,Pseudanthias cooperi,4,26,,1234,9.5,2,,,,,,,,,,,,,,,,,,Cetoscarus bicolor
04_08_2019,27,SC,1,,Pseudanthias cooperi,5,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Centropyge flavissima
04_08_2019,27,SC,1,,Cirrhitichthys oxycephalus,3,11,,1234,9.5,2,,,,,,,,,,,,,,,,,,Centropyge loricula
04_08_2019,27,SC,1,,Ostorhinchus angustatus,3,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Chlorurus frontalis
04_08_2019,27,SC,1,,Valenciennea strigata,5,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Chlorurus microrhinos
04_08_2019,27,SC,1,,Chromis margaritifer,4,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Chlorurus sordidus
04_08_2019,27,SC,1,,Pomacentrus coelestis,3,28,,1234,9.5,2,,,,,,,,,,,,,,,,,,Cirripectes auritus
04_08_2019,27,SC,1,,Coris centralis,4,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Cirripectes stigmaticus
04_08_2019,27,SC,1,,Halichoeres ornatissimus,5,3,,1234,9.5,2,,,,,,,,,,,,,,,,,,Cirripectes variolosus
04_08_2019,27,SC,1,,Halichoeres ornatissimus,3,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Cirripectes sp
04_08_2019,27,SC,1,,Labroides dimidiatus,5,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Hipposcarus longiceps
04_08_2019,27,SC,1,,Novaculichthys taeniourus,25,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Kyphosus bigibbus
04_08_2019,27,SC,1,,Pseudocheilinus octotaenia,5,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Kyphosus cinerascens
04_08_2019,27,SC,1,,Stethojulis bandanensis,7,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Kyphosus vaigiensis
04_08_2019,27,SC,1,,Stethojulis bandanensis,5,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Kyphosus sp
04_08_2019,27,SC,1,,Thalassoma amblycephalum,4,12,,1234,9.5,2,,,,,,,,,,,,,,,,,,Leptoscarus vaigiensis
04_08_2019,27,SC,1,,Thalassoma amblycephalum,2,12,,1234,9.5,2,,,,,,,,,,,,,,,,,,Naso lituratus
04_08_2019,27,SC,1,,Acanthurus nigricauda,25,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Naso unicornis
04_08_2019,27,SC,1,,Acanthurus olivaceus,22,21,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus altipinnis
04_08_2019,27,SC,1,,Acanthurus olivaceus,25,3,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus festivus
04_08_2019,27,SC,1,,Odonus niger,12,17,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus forsteni
04_08_2019,27,SC,1,,Odonus niger,9,5,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus frenatus
04_08_2019,27,SC,1,,Sufflamen chrysopterum,20,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus ghobban
04_08_2019,27,SC,1,,Sufflamen fraenatum,24,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus globiceps
04_08_2019,27,SC,1,,Parupeneus multifasciatus,7,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus niger
04_08_2019,27,SC,1,,Gymnothorax breedeni,50,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus oviceps
04_08_2019,27,SC,1,,Canthigaster solandri,4,2,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus psittacus
04_08_2019,27,SC,1,,Canthigaster solandri,6,1,,1234,9.5,2,,,,,,,,,,,,,,,,,,Scarus rubroviolaceus
04_08_2019,27,SC,2,,Cephalopholis urodeta,6,3,,1256,9.8,2,,,,,,,,,,,,,,,,,,Scarus spinus
04_08_2019,27,SC,2,,Cephalopholis urodeta,5,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Scarus tricolor
04_08_2019,27,SC,2,,Epinephelus fasciatus,24,9,,1256,9.8,2,,,,,,,,,,,,,,,,,,Scarus sp
04_08_2019,27,SC,2,,Pseudanthias cooperi,4,16,,1256,9.8,2,,,,,,,,,,,,,,,,,,Stegastes aureus
04_08_2019,27,SC,2,,Pseudanthias dispar,4,6,,1256,9.8,2,,,,,,,,,,,,,,,,,,Stegastes fasciolatus
04_08_2019,27,SC,2,,Pseudanthias dispar,3,10,,1256,9.8,2,,,,,,,,,,,,,,,,,,Stegastes nigricans
04_08_2019,27,SC,2,,Cirrhitichthys oxycephalus,3,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Zebrasoma rostratum
04_08_2019,27,SC,2,,Cirrhitichthys oxycephalus,4,17,,1256,9.8,2,,,,,,,,,,,,,,,,,,Zebrasoma scopas
04_08_2019,27,SC,2,,Ostorhinchus angustatus,3,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Zebrasoma veliferum
04_08_2019,27,SC,2,,gobiid sp,3,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Acanthurus maculiceps
04_08_2019,27,SC,2,,Plagiotremus tapeinosoma,4,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Acanthurus nigricauda
04_08_2019,27,SC,2,,Valenciennea strigata,6,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,NA
04_08_2019,27,SC,2,,Pomacentrus coelestis,2,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Abudefduf viagiensis
04_08_2019,27,SC,2,,Pomacentrus coelestis,3,19,,1256,9.8,2,,,,,,,,,,,,,,,,,,Aluterus scripta
04_08_2019,27,SC,2,,Coris centralis,3,5,,1256,9.8,2,,,,,,,,,,,,,,,,,,Amanses scopas
04_08_2019,27,SC,2,,Labroides dimidiatus,4,6,,1256,9.8,2,,,,,,,,,,,,,,,,,,Apolemichthys xanthopunctatus
04_08_2019,27,SC,2,,Labroides dimidiatus,7,5,,1256,9.8,2,,,,,,,,,,,,,,,,,,Cantherhines dumerilii
04_08_2019,27,SC,2,,Pseudocheilinus octotaenia,5,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Cantherhines pardalis
04_08_2019,27,SC,2,,Stethojulis bandanensis,5,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Cantherhines sandwichiensis
04_08_2019,27,SC,2,,Thalassoma amblycephalum,4,20,,1256,9.8,2,,,,,,,,,,,,,,,,,,Ostracion meleagris
04_08_2019,27,SC,2,,Thalassoma lunare,2,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Pervagor aspricauda
04_08_2019,27,SC,2,,Acanthurus nigricauda,24,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Pervagor sp
04_08_2019,27,SC,2,,Acanthurus olivaceus,22,14,,1256,9.8,2,,,,,,,,,,,,,,,,,,Plectroglyphidodon dickii
04_08_2019,27,SC,2,,Melichthys vidua,20,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Platax orbicularis
04_08_2019,27,SC,2,,Odonus niger,5,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Plectroglyphidodon phoenixensis
04_08_2019,27,SC,2,,Odonus niger,7,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Antennarius sp
04_08_2019,27,SC,2,,Odonus niger,10,3,,1256,9.8,2,,,,,,,,,,,,,,,,,,Aphareus furca
04_08_2019,27,SC,2,,Sufflamen chrysopterum,20,2,,1256,9.8,2,,,,,,,,,,,,,,,,,,Bothus mancus
04_08_2019,27,SC,2,,Parupeneus multifasciatus,6,1,,1256,9.8,2,,,,,,,,,,,,,,,,,,Cephalopholis leopardus
04_08_2019,27,SC,2,,Canthigaster solandri,6,6,,1256,9.8,2,,,,,,,,,,,,,,,,,,Cephalopholis urodeta
04_08_2019,27,SC,2,,Canthigaster solandri,4,5,,1256,9.8,2,,,,,,,,,,,,,,,,,,Epinephelus fasciatus
04_08_2019,27,SC,3,,Cephalopholis urodeta,9,1,,1312,10.5,2,"Also saw Iniistius pavo, one at 3mm, on this transect ",,,,,,,,,,,,,,,,,Epinephelus hexagonatus
04_08_2019,27,SC,3,,Cephalopholis urodeta,6,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Epinephelus howlandi
04_08_2019,27,SC,3,,Pseudanthias cooperi,4,32,,1312,10.5,2,,,,,,,,,,,,,,,,,,Epinephelus maculatus
04_08_2019,27,SC,3,,Cirrhitichthys oxycephalus,4,5,,1312,10.5,2,,,,,,,,,,,,,,,,,,Epinephelus melanostigma
04_08_2019,27,SC,3,,Valenciennea strigata,5,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Epinephelus retouti
04_08_2019,27,SC,3,,Valenciennea strigata,4,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Epinephelus spilotoceps
04_08_2019,27,SC,3,,gobiid sp,3,7,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gracila albomarginata
04_08_2019,27,SC,3,,gobiid sp,2,4,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax breedeni
04_08_2019,27,SC,3,,Pomacentrus coelestis,3,22,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax flavimarginatus
04_08_2019,27,SC,3,,Coris centralis,5,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax meleagris
04_08_2019,27,SC,3,,Coris centralis,3,13,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax monostigma
04_08_2019,27,SC,3,,Coris centralis,4,6,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax undulatus
04_08_2019,27,SC,3,,Labroides dimidiatus,3,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Gymnothorax sp
04_08_2019,27,SC,3,,Stethojulis bandanensis,5,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Lethrinus rubrioperculatus
04_08_2019,27,SC,3,,Thalassoma amblycephalum,3,23,,1312,10.5,2,,,,,,,,,,,,,,,,,,Lethrinus sp
04_08_2019,27,SC,3,,Echidna nebulosus,50,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Lutjanus fulvus
04_08_2019,27,SC,3,,Sufflamen fraenatum,20,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Lutjanus gibbus
04_08_2019,27,SC,3,,Odonus niger,4,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Lutjanus kasmira
04_08_2019,27,SC,3,,Odonus niger,8,7,,1312,10.5,2,,,,,,,,,,,,,,,,,,Oxycheilinus diagrammus
04_08_2019,27,SC,3,,Sufflamen chrysopterum,20,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Oxycheilinus unifasciatus
04_08_2019,27,SC,3,,Sufflamen chrysopterum,3,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Paracirrhites forsteri
04_08_2019,27,SC,3,,Sufflamen chrysopterum,10,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Paracirrhites hemistictus
04_08_2019,27,SC,3,,Sufflamen chrysopterum,6,4,,1312,10.5,2,,,,,,,,,,,,,,,,,,Pterois antennata
04_08_2019,27,SC,3,,Ctenochaetus striatus,3,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Pterois radiata
04_08_2019,27,SC,3,,Acanthurus olivaceus,2,1,,1312,10.5,2,,,,,,,,,,,,,,,,,,Pterois volitans
04_08_2019,27,SC,3,,Canthigaster solandri,4,10,,1312,10.5,2,,,,,,,,,,,,,,,,,,Sphyraena helleri
04_08_2019,27,SC,3,,Canthigaster solandri,6,2,,1312,10.5,2,,,,,,,,,,,,,,,,,,Synodus binotatus
04_08_2019,32,SC,1,,Cephalopholis urodeta,10,2,,1553,11.1,2,,,,,,,,,,,,,,,,,,Synodus dermatogenys
04_08_2019,32,SC,1,,Epinephelus tauvina,35,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Synodus jaculum
04_08_2019,32,SC,1,,Cephalopholis miniata,15,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Synodus variegatus
04_08_2019,32,SC,1,,Pseudanthias cooperi,4,10,,1553,11.1,2,,,,,,,,,,,,,,,,,,Synanceia verrucosa
04_08_2019,32,SC,1,,Cirrhitichthys oxycephalus,5,3,,1553,11.1,2,,,,,,,,,,,,,,,,,,Synodus sp
04_08_2019,32,SC,1,,Paracirrhites forsteri,5,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Acanthurus albipectoralis
04_08_2019,32,SC,1,,Ostorhinchus angustatus,7,14,,1553,11.1,2,,,,,,,,,,,,,,,,,,Acanthurus thompsoni
04_08_2019,32,SC,1,,Lutjanus gibbus,10,4,,1553,11.1,2,,,,,,,,,,,,,,,,,,apogonid sp
04_08_2019,32,SC,1,,Lutjanus kasmira,9,28,,1553,11.1,2,,,,,,,,,,,,,,,,,,Aspidontus dussumieri
04_08_2019,32,SC,1,,Aphareus furca,30,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Aspidontus taeniatus
04_08_2019,32,SC,1,,Centropyge flavissima,5,2,,1553,11.1,2,,,,,,,,,,,,,,,,,,Caesio sp.
04_08_2019,32,SC,1,,Chaetodon auriga,13,4,,1553,11.1,2,,,,,,,,,,,,,,,,,,Caesio teres
04_08_2019,32,SC,1,,Heniochus acuminatus,14,2,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis acares
04_08_2019,32,SC,1,,Chromis margaritifer,2,13,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis agilis
04_08_2019,32,SC,1,,Chromis margaritifer,4,30,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chanos chanos
04_08_2019,32,SC,1,,Chromis margaritifer,3,8,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chaetodon kleinii
04_08_2019,32,SC,1,,Pomacentrus coelestis,3,26,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis lepidolepis
04_08_2019,32,SC,1,,Coris gaimard,30,1,TP,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis margaritifer
04_08_2019,32,SC,1,,Halichoeres ornatissimus,7,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis atripes
04_08_2019,32,SC,1,,Halichoeres ornatissimus,4,8,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis vanderbilti
04_08_2019,32,SC,1,,Labroides dimidiatus,5,3,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis weberi
04_08_2019,32,SC,1,,Labroides dimidiatus,2,3,,1553,11.1,2,,,,,,,,,,,,,,,,,,Chromis xanthura
04_08_2019,32,SC,1,,Macropharyngodon meleagris,4,6,,1553,11.1,2,,,,,,,,,,,,,,,,,,Cirrhilabrus exquisitus
04_08_2019,32,SC,1,,Thalassoma amblycephalum,3,15,,1553,11.1,2,,,,,,,,,,,,,,,,,,Dascyllus auripinnis
04_08_2019,32,SC,1,,Chlorurus sordidus,6,2,juv,1553,11.1,2,,,,,,,,,,,,,,,,,,Decapterus macarellus
04_08_2019,32,SC,1,,Chlorurus sordidus,4,1,juv,1553,11.1,2,,,,,,,,,,,,,,,,,,Heniochus acuminatus
04_08_2019,32,SC,1,,Scarus tricolor,32,1,IP,1553,11.1,2,,,,,,,,,,,,,,,,,,Hemitaurichthys thompsoni
04_08_2019,32,SC,1,,Acanthurus nigricauda,30,5,,1553,11.1,2,,,,,,,,,,,,,,,,,,Lepidozygus tapeinosoma
04_08_2019,32,SC,1,,Acanthurus olivaceus,22,3,,1553,11.1,2,,,,,,,,,,,,,,,,,,Luzonichthys whitleyi
04_08_2019,32,SC,1,,Acanthurus triostegus,20,2,,1553,11.1,2,,,,,,,,,,,,,,,,,,Manta birostris
04_08_2019,32,SC,1,,Sufflamen chrysopterum,20,1,,1553,11.1,2,,,,,,,,,,,,,,,,,,Meiacanthus atrodorsalis
04_08_2019,32,SC,1,,Parupeneus multifasciatus,8,4,,1553,11.1,2,,,,,,,,,,,,,,,,,,Melichthys niger
04_08_2019,32,SC,1,,Canthigaster solandri,6,2,,1553,11.1,2,,,,,,,,,,,,,,,,,,Myripristis adusta
04_08_2019,32,SC,2,,Cirrhitichthys oxycephalus,4,5,,1611,10.5,2,,,,,,,,,,,,,,,,,,Myripristis amaena
04_08_2019,32,SC,2,,Cirrhitichthys oxycephalus,2,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Myripristis berndti
04_08_2019,32,SC,2,,Valenciennea strigata,5,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Myripristis earlei
04_08_2019,32,SC,2,,Plagiotremus tapeinosoma,5,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Myripristis kuntee
04_08_2019,32,SC,2,,Lutjanus gibbus,5,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Myripristis murdjan
04_08_2019,32,SC,2,,Lutjanus gibbus,7,1,,1611,10.5,2,,,,,,,,,,,,,,,,,,Naso annulatus
04_08_2019,32,SC,2,,gobiid sp,2,6,,1611,10.5,2,,,,,,,,,,,,,,,,,,Naso brevirostris
04_08_2019,32,SC,2,,Chromis margaritifer,3,3,,1611,10.5,2,,,,,,,,,,,,,,,,,,Naso hexacanthus
04_08_2019,32,SC,2,,Pomacentrus coelestis,4,15,,1611,10.5,2,,,,,,,,,,,,,,,,,,Naso vlamingii
04_08_2019,32,SC,2,,Pomacentrus coelestis,3,34,,1611,10.5,2,,,,,,,,,,,,,,,,,,Nematoeleotris magnifica
04_08_2019,32,SC,2,,Coris centralis,4,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Odonus niger
04_08_2019,32,SC,2,,Cirrhilabrus exquisitus,6,1,,1611,10.5,2,,,,,,,,,,,,,,,,,,Ostorhinchus angustatus
04_08_2019,32,SC,2,,Labroides dimidiatus,6,1,,1611,10.5,2,,,,,,,,,,,,,,,,,,Ostorhinchus apogonides
04_08_2019,32,SC,2,,Macropharyngodon meleagris,5,4,,1611,10.5,2,,,,,,,,,,,,,,,,,,Paracanthurus hepatus
04_08_2019,32,SC,2,,Macropharyngodon meleagris,2,3,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pempheris oualensis
04_08_2019,32,SC,2,,Stethojulis bandanensis,4,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Plagiotremus rhinorhynchos
04_08_2019,32,SC,2,,Thalassoma amblycephalum,2,7,,1611,10.5,2,,,,,,,,,,,,,,,,,,Plagiotremus tapeinosoma
04_08_2019,32,SC,2,,Thalassoma amblycephalum,5,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Plagiotremis sp.
04_08_2019,32,SC,2,,Chlorurus sordidus,6,2,juv,1611,10.5,2,,,,,,,,,,,,,,,,,,Pomacentrus coelestis
04_08_2019,32,SC,2,,Scarus tricolor,40,1,TP,1611,10.5,2,,,,,,,,,,,,,,,,,,Priacanthus hamrur
04_08_2019,32,SC,2,,Acanthurus nigricauda,35,6,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pseudanthias bartlettorum
04_08_2019,32,SC,2,,Acanthurus olivaceus,25,6,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pseudanthias cooperi
04_08_2019,32,SC,2,,Acanthurus olivaceus,22,2,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pseudanthias dispar
04_08_2019,32,SC,2,,Odonus niger,12,1,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pseudocoris heteroptera
04_08_2019,32,SC,2,,Parupeneus barberinus,32,1,,1611,10.5,2,,,,,,,,,,,,,,,,,,Pseudanthias olivaceus
04_08_2019,32,SC,3,,Cephalopholis urodeta,6,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pseudocheilinus tetrataenia
04_08_2019,32,SC,3,,Pseudanthias cooperi,4,3,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pseudanthias sp
04_08_2019,32,SC,3,,Cirrhitichthys oxycephalus,5,4,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pterocaesio lativittata
04_08_2019,32,SC,3,,Cirrhitichthys oxycephalus,3,3,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pterocaesio sp.
04_08_2019,32,SC,3,,Valenciennea strigata,9,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris evides
04_08_2019,32,SC,3,,Valenciennea strigata,8,4,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris heteroptera
04_08_2019,32,SC,3,,Chromis margaritifer,3,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pterocaesio lativittata
04_08_2019,32,SC,3,,Pomacentrus coelestis,2,7,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris magnifica
04_08_2019,32,SC,3,,Pomacentrus coelestis,3,33,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris microlepis
04_08_2019,32,SC,3,,Halichoeres trimaculatus,5,3,,1629,9.8,2,,,,,,,,,,,,,,,,,,Pterocaesio tile
04_08_2019,32,SC,3,,Coris centralis,5,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris zebra
04_08_2019,32,SC,3,,Coris centralis,2,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Ptereleotris sp
04_08_2019,32,SC,3,,Cirrhilabrus exquisitus,2,3,,1629,9.8,2,,,,,,,,,,,,,,,,,,Thalassoma amblycephalum
04_08_2019,32,SC,3,,Halichoeres ornatissimus,2,2,,1629,9.8,2,,,,,,,,,,,,,,,,,,Xanthichthys auromarginatus
04_08_2019,32,SC,3,,Labroides dimidiatus,3,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Xanthichthys caeruleolineatus
04_08_2019,32,SC,3,,Macropharyngodon meleagris,2,6,,1629,9.8,2,,,,,,,,,,,,,,,,,,Eviota cometa
04_08_2019,32,SC,3,,Macropharyngodon meleagris,4,4,,1629,9.8,2,,,,,,,,,,,,,,,,,,URCHIN
04_08_2019,32,SC,3,,Stethojulis bandanensis,3,11,,1629,9.8,2,,,,,,,,,,,,,,,,,,TURF
04_08_2019,32,SC,3,,Stethojulis bandanensis,5,8,,1629,9.8,2,,,,,,,,,,,,,,,,,,Halimedia
04_08_2019,32,SC,3,,Acanthurus nigricauda,28,2,,1629,9.8,2,,,,,,,,,,,,,,,,,,"Halimedia, small"
04_08_2019,32,SC,3,,Acanthurus olivaceus,24,6,,1629,9.8,2,,,,,,,,,,,,,,,,,,"Halimedia, large"
04_08_2019,32,SC,3,,Odonus niger,10,2,,1629,9.8,2,,,,,,,,,,,,,,,,,,Caulerpa
04_08_2019,32,SC,3,,Sufflamen chrysopterum,20,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Filter-53um
04_08_2019,32,SC,3,,Sufflamen chrysopterum,6,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Filter-100um
04_08_2019,32,SC,3,,Sufflamen fraenatum,4,1,,1629,9.8,2,,,,,,,,,,,,,,,,,,Filter-POM
04_08_2019,32,SC,3,,Parupeneus multifasciatus,10,2,,1629,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Cephalopholis argus,20,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Cephalopholis urodeta,20,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Pseudanthias olivaceus,4,30,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Lutjanus bohar,22,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Centropyge loricula,6,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Centropyge flavissima,6,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chaetodon ulietensis,12,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chromis margaritifer,4,13,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chromis margaritifer,2,20,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chromis margaritifer,3,21,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chromis acares,2,10,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Plectroglyphidodon dickii,3,4,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Plectroglyphidodon dickii,4,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Stegastes aureus,7,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Gomphosus varius,5,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Hemigymnus fasciatus,20,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Pseudocheilinus hexataenia,5,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Thalassoma amblycephalum,4,20,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Thalassoma amblycephalum,2,30,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chlorurus sordidus,40,1,TP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chlorurus sordidus,25,1,IP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Chlorurus sordidus,18,3,IP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Scarus frenatus,25,1,IP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Scarus rubroviolaceus,45,1,TP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Scarus rubroviolaceus,40,1,IP,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Acanthurus nigricans,20,4,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Acanthurus nigricans,16,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Acanthurus nigricans,13,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Ctenochaetus marginatus,8,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Ctenochaetus marginatus,18,2,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Ctenochaetus marginatus,12,8,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Ctenochaetus marginatus,10,5,,838,9.8,2,,,,,,,,,,,,,,,,,,
09_08_2019,5,SC,1,,Parupeneus multifasciatus,18,1,,838,9.8,2,,,,,,,,,,,,,,,,,,
